"vehicle_id","is_delivery","actual_price","recommended_price","num_images","description_length","is_recent_model"
299073,0,39,41,3,20,1
379860,1,53,78,9,236,1
218127,1,33,33,6,224,0
368474,1,64,46,19,39,1
426354,1,40,53,6,217,1
430835,1,51,76,18,175,1
281863,1,63,42,11,138,0
354116,1,66,89,8,79,1
418730,1,48,64,6,162,0
364749,0,51,41,1,95,0
326607,1,38,39,8,24,0
338122,1,47,53,1,332,0
58400,1,125,116,4,93,0
275665,1,71,66,14,35,0
421788,0,31,41,3,23,1
370256,1,42,39,5,349,0
325142,1,99,109,16,40,1
206406,1,31,31,15,65,0
268213,1,63,54,11,79,0
420707,1,54,48,13,179,0
391810,0,32,33,12,82,1
145295,1,161,135,3,10,0
312230,1,26,37,13,35,0
375201,1,157,139,11,153,1
359109,1,111,120,13,240,0
376332,1,28,33,12,37,0
323473,1,43,48,4,253,0
405521,1,87,76,20,374,1
411709,0,263,291,20,115,0
369484,0,43,39,12,90,0
400162,1,48,52,15,10,0
349676,0,36,49,1,97,0
374715,1,111,102,15,237,1
357065,1,30,31,11,19,1
393108,1,79,53,6,160,1
256436,1,50,37,9,27,1
432476,1,101,72,22,10,0
307870,1,62,52,3,53,1
293579,1,60,42,5,103,0
410482,0,36,70,7,105,0
367537,1,74,87,4,97,1
418580,0,28,48,10,116,1
180530,0,50,40,12,31,0
244094,1,36,51,5,13,0
387077,0,25,25,10,99,0
348929,1,36,43,10,31,1
234752,1,48,37,9,155,0
294435,1,36,36,1,169,0
253467,1,61,83,16,61,0
53661,1,56,57,11,32,0
423240,0,37,34,5,10,1
378697,1,56,60,6,46,1
393159,1,28,34,18,87,0
427731,0,41,36,2,23,0
308820,1,40,42,13,114,0
201524,1,56,63,17,173,0
382682,1,39,50,6,83,1
311160,1,63,56,5,107,0
369479,1,136,158,8,80,1
386087,0,52,69,17,102,1
148497,0,44,40,1,11,0
257498,0,49,80,1,190,0
346970,1,29,35,9,18,1
385132,1,32,40,14,187,1
392269,0,49,40,6,28,1
400537,0,74,93,11,84,1
399403,0,62,86,19,34,1
157413,0,38,31,4,156,0
361943,1,159,219,17,48,1
303072,1,53,59,20,70,0
428868,0,19,29,1,27,0
388313,1,29,36,3,52,1
205399,1,35,31,6,251,0
106972,1,37,38,12,64,0
345466,1,33,42,7,59,0
410117,0,79,50,3,10,1
392365,1,61,47,10,14,0
131018,1,43,47,1,87,0
381205,1,134,120,13,54,1
247715,1,51,41,7,33,0
272805,0,39,34,6,54,0
403255,1,71,116,11,170,1
324925,1,32,36,14,20,0
281785,0,41,39,13,79,0
367718,0,52,57,2,69,0
392359,0,30,36,9,77,0
181920,1,50,35,6,76,0
430933,0,85,92,7,72,0
286133,1,57,76,4,59,0
403823,0,60,73,7,124,0
420442,1,65,54,7,145,1
356603,1,112,122,1,26,0
363950,1,80,78,8,98,1
378453,1,78,95,15,81,1
255170,0,30,33,2,67,1
220929,0,95,120,20,59,0
420739,1,35,36,10,48,0
309595,1,152,198,12,113,0
419742,1,26,40,18,105,1
413692,1,150,177,5,150,1
421860,1,84,112,17,57,1
315572,0,54,57,10,44,0
422714,1,26,37,14,10,0
329302,1,34,33,5,216,0
346300,1,87,66,17,10,0
295501,1,30,38,8,61,0
417107,1,32,31,7,36,0
404891,0,28,33,9,10,0
181331,1,98,129,2,26,1
195404,1,93,83,8,264,0
267311,1,55,65,5,16,0
383964,1,41,44,5,10,0
388024,1,49,48,4,120,1
392422,0,55,43,6,134,0
380503,1,41,59,9,20,0
289336,1,28,34,2,81,1
211071,1,29,25,15,20,0
385849,1,104,116,6,92,1
212570,1,36,36,7,144,1
219969,1,65,45,20,92,0
10183,1,45,40,8,57,0
141956,1,31,31,5,55,0
310261,1,84,88,3,490,1
344837,1,123,182,17,94,1
187063,1,92,121,19,85,1
393988,1,31,49,6,235,1
277583,1,47,57,19,57,1
379677,1,89,82,9,18,1
309779,1,44,64,16,16,1
395020,0,27,31,7,100,0
352290,0,45,59,6,55,0
299667,1,52,70,20,21,0
149514,1,218,218,9,302,1
385824,0,38,40,8,62,0
276180,0,30,38,20,37,0
395404,1,176,192,11,47,1
429364,0,28,36,18,187,0
221879,1,100,65,3,175,1
396204,1,43,48,14,27,1
382507,1,32,30,9,72,1
263234,1,99,123,16,142,0
433518,1,66,74,15,18,0
419921,1,112,113,16,287,1
379414,1,30,24,9,180,0
347176,1,93,77,8,20,1
382003,1,109,83,13,121,0
315639,0,23,28,1,483,0
378020,1,137,177,15,158,1
390714,1,59,73,20,57,0
396806,1,60,61,11,17,0
172130,0,40,36,13,10,0
413762,0,90,86,7,191,1
387026,1,49,38,9,10,0
318349,1,311,227,5,14,1
427509,0,27,29,4,10,0
265287,1,33,36,18,133,1
280252,1,55,51,16,10,0
364005,1,37,42,4,173,1
245460,1,66,40,2,47,0
308958,1,80,62,17,56,0
113942,1,89,59,3,53,0
336019,1,45,48,7,21,0
128984,1,36,42,11,34,0
271348,1,59,68,14,10,0
297504,1,32,49,10,79,0
323667,1,40,40,2,167,0
272371,1,53,42,14,196,0
132602,1,99,95,17,113,0
331190,1,60,65,9,27,1
220542,0,23,26,1,182,0
304287,1,60,56,11,73,0
413172,1,67,105,7,70,1
381841,1,102,100,18,219,0
358379,1,25,31,5,143,0
399467,1,39,47,9,18,1
321334,0,46,67,5,114,0
389023,0,46,65,13,50,0
137977,0,65,59,15,37,0
211629,1,318,222,19,56,1
80269,1,48,40,10,77,0
307775,1,55,38,4,19,0
419781,1,39,33,10,18,0
417360,0,36,33,8,155,0
388398,0,33,37,1,92,0
345435,1,259,142,20,14,1
299139,1,104,67,3,58,1
101790,1,40,57,6,95,0
406866,0,35,34,3,307,0
364314,1,89,84,12,12,1
220891,0,55,47,6,47,0
429487,0,63,49,11,17,1
394407,1,113,84,10,284,0
339436,1,96,82,14,172,1
417919,1,59,66,19,144,0
298194,0,55,57,7,159,0
298361,1,38,37,4,16,0
132471,1,89,137,8,24,0
299384,1,27,45,3,270,0
253363,1,26,29,16,34,0
424423,1,125,147,11,91,0
307254,1,46,58,8,32,1
338858,0,45,32,12,23,0
163556,0,200,197,10,117,0
327911,1,84,53,14,164,0
370779,1,83,54,13,38,0
285914,1,30,27,14,182,0
360043,1,31,31,5,33,1
393626,1,99,54,12,24,1
231172,1,41,60,15,214,1
278921,0,51,45,2,63,0
416751,1,55,48,12,243,0
406465,0,86,97,7,151,0
372695,1,125,83,11,212,1
174583,1,31,31,2,229,0
218225,1,32,37,9,22,0
367670,1,27,26,14,214,0
203574,1,45,28,7,95,0
409753,1,29,32,10,430,1
432515,0,74,81,15,112,1
330835,0,95,71,6,288,0
404494,1,75,64,12,41,0
213259,0,40,41,10,188,0
213260,1,35,31,1,294,0
62368,1,29,30,1,31,0
231028,1,68,45,11,270,0
407679,1,93,74,9,10,1
129047,1,201,193,16,218,0
356167,1,40,45,11,78,1
386111,1,87,43,3,224,0
397588,1,39,33,11,85,0
378744,1,99,67,15,57,1
165624,1,16,29,8,14,0
417889,1,39,27,2,10,0
370612,1,31,31,12,71,0
355384,1,55,49,7,16,1
412534,0,139,183,13,81,0
367050,1,89,66,14,42,0
125989,1,113,84,13,86,1
347463,1,52,52,7,112,0
385237,0,36,37,15,17,0
301177,1,99,111,13,227,1
321658,1,33,41,9,41,1
136538,1,150,101,3,67,1
306362,1,39,36,15,10,0
412162,1,174,197,12,38,0
335167,0,40,42,14,39,0
414265,1,46,49,10,10,1
397900,1,29,34,6,38,0
134732,1,26,32,7,175,0
350589,0,30,31,12,161,0
288730,0,62,56,3,334,0
243793,1,86,79,12,40,1
245247,1,28,33,12,58,0
331416,1,28,27,3,20,0
402999,0,43,59,2,184,0
407570,1,44,46,7,50,1
137175,1,50,51,5,79,0
299795,0,40,39,5,109,1
429272,1,137,101,2,42,1
381837,1,63,66,20,10,0
390807,1,57,80,4,102,0
294474,1,51,66,9,316,0
382519,1,317,325,10,182,0
426621,1,145,187,16,41,1
425013,1,47,39,7,38,0
320190,1,64,52,4,79,1
396756,1,114,200,15,188,1
418764,0,84,97,4,412,0
422145,0,34,35,4,301,1
320358,1,269,232,20,31,1
296265,1,26,31,9,221,0
371175,1,51,43,12,10,1
242794,0,23,23,2,40,0
408534,0,46,48,16,218,0
253463,1,56,86,8,10,1
197823,1,60,56,6,12,0
361164,0,28,28,3,213,0
319926,1,24,27,9,98,0
329423,1,360,169,19,60,0
430332,1,74,100,9,179,1
238873,1,390,229,15,37,0
247425,1,104,55,5,10,0
365638,1,42,39,13,14,1
348063,1,63,70,16,18,0
358699,1,64,76,17,30,1
125875,1,79,61,8,81,0
147550,0,30,32,2,80,0
168460,1,47,51,15,10,0
374092,0,34,29,6,10,0
405796,1,44,40,3,31,0
357916,1,98,100,13,25,1
362886,1,138,137,17,10,0
222199,0,28,30,5,61,0
353996,1,33,31,5,443,0
427532,0,139,148,28,98,0
387418,0,95,99,12,54,0
357990,0,24,26,1,13,0
324082,1,47,50,18,299,0
422781,1,57,71,12,67,0
230898,1,24,36,5,30,1
123923,1,30,33,16,33,0
408075,1,57,68,7,33,1
420323,0,183,192,13,43,1
383234,1,28,32,5,433,0
148702,1,47,51,8,38,0
389313,1,73,77,7,99,1
184043,1,244,243,15,28,1
245464,1,33,30,3,160,0
292083,1,60,80,7,55,0
417720,0,26,35,7,255,0
373964,0,29,35,3,99,0
404936,0,26,35,4,18,0
411254,0,109,169,15,42,1
312667,1,65,77,11,48,1
380416,1,120,112,17,185,1
383659,1,98,81,3,294,0
351273,1,77,61,7,239,1
104126,1,61,65,9,139,0
159058,1,74,60,8,340,0
355454,0,29,34,14,94,1
365040,1,48,60,7,57,0
387706,0,32,38,11,10,0
397901,1,170,83,4,10,1
351903,1,175,197,5,243,1
250080,0,89,40,7,58,0
346988,1,56,80,13,63,1
390963,0,55,67,1,10,0
166609,0,44,55,18,42,0
345170,1,76,78,10,10,1
171061,1,32,33,5,320,0
415432,0,72,51,5,73,0
322104,1,47,55,5,81,1
414312,1,110,113,17,10,0
414791,1,278,125,15,14,1
367605,0,30,32,7,10,0
339427,1,46,85,16,18,1
411101,1,82,57,9,60,0
108499,1,42,37,9,19,0
348120,1,25,25,14,158,0
378078,1,35,36,7,57,0
402761,1,70,65,10,212,0
394097,1,41,34,11,10,1
366172,0,35,36,4,17,0
264749,1,175,119,17,10,0
324755,1,150,117,3,10,1
403903,0,101,109,12,105,0
394494,0,55,35,1,143,0
420263,1,44,56,9,10,0
287205,1,37,41,4,10,1
305977,1,79,61,1,16,1
366714,1,38,45,5,13,0
227102,1,161,146,16,317,1
415080,1,46,31,7,10,0
398924,0,25,41,4,232,1
356722,1,84,76,9,62,1
368717,0,23,29,12,246,0
253964,1,26,36,13,313,0
121572,1,60,52,4,77,0
261157,1,67,62,3,72,1
340000,1,123,121,12,21,0
417864,1,69,83,6,133,1
297829,0,59,58,6,24,1
274546,1,49,59,10,35,0
210688,1,39,53,5,56,0
393655,1,47,45,14,121,0
382979,1,86,98,7,154,1
246680,1,87,72,5,59,0
433858,1,121,66,1,10,1
265002,1,41,38,12,48,0
329355,0,174,155,6,58,1
259554,0,105,89,6,10,1
138882,0,144,40,10,69,0
135738,1,65,48,6,51,0
373430,0,79,70,5,10,0
318478,0,50,38,6,65,0
102051,1,85,69,3,80,0
341830,1,156,189,16,39,1
211572,1,159,168,19,10,0
328551,1,37,44,12,12,1
66084,0,70,62,16,180,0
150061,1,123,90,15,41,0
124064,0,40,31,8,253,0
306026,1,60,48,10,98,0
326078,1,60,60,6,97,0
290358,1,39,44,1,203,1
316661,1,133,88,14,77,1
298532,1,27,35,4,224,0
217662,1,52,59,7,23,0
323210,1,44,44,3,253,0
217017,1,47,50,3,40,0
221699,1,219,201,14,409,0
356370,0,44,36,1,127,0
155749,1,211,132,15,60,0
25581,1,55,34,3,24,0
170936,1,45,37,5,663,0
269427,1,132,84,2,10,0
373930,1,35,39,3,83,1
352791,1,145,90,5,10,1
164144,1,250,151,5,316,0
286140,0,60,41,11,303,0
237908,1,42,37,9,10,0
298262,0,29,32,8,52,0
106794,1,34,39,7,105,0
200854,1,31,22,8,55,0
294776,1,69,73,15,363,1
370893,1,70,104,8,55,0
228027,0,150,95,2,305,0
41329,0,69,60,8,42,0
361959,1,41,51,18,144,1
340035,1,65,61,20,130,0
210222,1,68,65,13,119,0
379806,0,46,44,4,32,0
247841,0,199,63,12,103,0
139530,1,70,80,13,88,0
263923,1,41,40,10,27,0
170580,1,59,60,13,95,1
242351,1,38,44,5,14,0
284024,1,64,36,1,76,0
367430,1,30,30,7,101,0
205882,1,74,46,8,154,1
284845,1,37,26,7,46,0
71627,1,250,75,7,62,0
167801,1,43,37,2,77,0
157634,1,199,175,19,70,1
308252,1,20,40,7,28,1
274443,1,100,55,18,34,0
114589,1,323,59,12,109,0
225718,1,73,49,14,169,1
82484,1,22,30,8,46,0
295338,1,200,64,3,31,0
66855,1,65,58,17,10,0
342105,1,30,53,1,13,0
333232,1,46,38,5,23,0
80904,1,70,59,7,91,0
146384,1,200,166,3,81,0
134071,1,53,50,5,23,1
163137,1,89,61,9,46,0
307656,1,53,41,5,18,1
345023,1,58,28,13,10,0
151856,1,41,51,5,10,0
296973,1,58,60,16,30,1
297348,1,400,122,6,24,0
318323,1,169,105,7,82,1
230199,1,37,38,1,205,1
80334,1,75,40,5,41,0
178408,1,101,41,3,138,0
287129,1,100,63,12,61,0
138111,1,80,59,14,199,1
274352,1,99,72,17,118,0
237340,1,169,153,16,300,1
221214,0,40,48,19,387,0
172763,1,183,143,20,105,0
246833,1,79,55,11,84,0
398505,1,60,38,3,128,0
125981,1,71,62,6,116,0
407032,1,36,43,9,95,1
137455,0,35,28,12,138,0
410369,1,78,40,6,49,0
407854,1,87,98,16,266,1
279485,1,48,40,8,79,0
340896,1,48,34,7,34,0
384465,1,30,33,5,60,0
380966,0,44,50,15,10,0
255483,1,33,53,17,317,0
83115,1,36,31,3,62,0
425088,0,28,25,13,224,0
202822,1,68,34,1,107,0
104890,1,97,135,12,123,0
246543,0,99,74,12,86,0
102608,1,59,52,2,55,0
232141,1,104,91,4,308,1
300121,1,39,35,7,105,1
242251,1,26,32,2,10,0
101804,1,42,38,14,143,0
357366,1,82,76,2,186,1
197769,1,154,167,4,155,0
402786,0,30,50,1,66,1
406722,0,29,30,1,284,0
251378,1,244,261,16,16,0
355268,1,27,29,11,13,0
431298,1,42,46,15,13,1
432905,0,66,94,3,309,0
386866,1,599,179,18,94,1
386932,1,70,37,8,137,0
262828,1,31,44,14,53,0
357781,1,69,51,5,62,0
286104,1,83,83,3,177,1
313869,1,40,30,2,25,0
394800,0,74,54,1,316,0
414775,1,119,129,4,39,0
389148,0,29,34,6,12,0
320926,1,59,60,19,146,0
395997,1,25,31,5,10,0
167967,1,29,41,2,19,0
97860,1,126,140,12,15,0
420803,1,74,54,9,280,1
341210,1,47,46,5,10,1
397467,1,43,40,5,107,0
167546,1,376,90,7,15,1
380858,1,58,41,7,298,0
397869,1,43,41,20,35,0
313905,1,124,87,3,44,0
403527,1,30,35,5,10,0
417639,1,29,33,5,172,0
316195,1,26,31,14,61,0
366837,1,33,47,16,61,0
328022,1,76,87,16,68,1
425991,0,80,98,20,160,1
394627,1,23,25,7,42,0
408141,0,60,64,1,226,1
371442,1,48,100,18,96,0
315300,1,352,296,20,148,0
167493,1,31,38,6,19,1
337405,1,34,40,9,54,1
349728,1,69,45,8,132,0
358860,1,110,50,6,10,0
369321,1,37,32,9,90,0
358777,1,59,39,15,10,0
348790,0,51,50,1,25,1
405530,1,69,73,17,388,1
377327,0,53,45,1,407,0
391044,1,47,37,1,10,0
226088,1,24,38,2,42,0
355922,0,39,44,6,50,0
425089,1,29,31,3,95,0
352934,0,60,63,14,87,0
433613,0,42,37,2,10,0
245947,1,35,37,8,281,0
341533,1,60,51,7,44,1
389168,1,37,30,9,147,0
241858,1,566,243,3,304,1
332332,0,39,57,15,41,1
343639,1,43,40,3,139,0
140934,1,72,58,12,19,0
261424,1,73,66,9,168,1
353929,0,38,41,3,18,1
321984,1,65,79,13,10,0
23196,1,63,35,2,15,0
368613,1,40,46,9,292,1
323152,1,74,70,3,88,0
360877,1,88,101,14,11,0
417094,1,141,137,16,37,0
376568,1,96,69,8,182,1
394676,0,48,36,1,271,1
389270,1,63,73,5,92,1
357562,1,48,58,8,34,0
390155,1,28,29,10,53,0
351450,0,44,47,4,36,0
405909,0,47,42,8,10,1
180388,1,63,90,9,140,1
208890,1,61,63,10,31,0
329011,1,24,33,7,42,0
349270,1,38,37,3,37,1
396116,0,40,43,5,144,0
342612,1,69,48,14,24,0
279628,1,90,81,12,73,0
134136,1,38,43,11,18,0
288235,0,68,44,11,141,0
295704,1,53,40,9,97,1
361044,0,25,32,2,101,0
421914,0,69,54,4,14,1
356246,0,36,54,17,19,0
339169,1,33,33,8,153,0
413101,1,36,35,4,309,0
208193,1,42,39,11,133,0
239564,1,125,63,6,15,0
382781,0,38,36,7,40,0
393997,0,49,45,2,143,0
374068,1,395,157,7,120,1
320013,0,72,60,2,10,1
378770,1,50,45,8,45,0
58951,1,65,45,2,28,0
344703,0,34,36,3,127,0
260399,1,112,90,11,44,0
283416,0,65,31,1,25,0
339853,1,78,106,13,129,0
82405,1,38,35,4,20,1
248473,1,25,27,12,429,0
348770,0,33,33,13,13,0
397962,1,69,67,10,162,1
359023,0,191,85,9,10,1
381639,1,126,130,16,54,0
338147,0,39,39,17,375,0
407605,0,40,31,5,10,1
350568,1,87,65,10,39,1
69859,1,38,43,1,19,0
230762,1,117,135,19,87,0
348222,1,30,40,13,96,1
232016,1,196,174,16,20,1
137649,1,142,161,5,82,1
379374,1,99,75,4,234,1
263282,1,43,98,20,31,1
335003,1,57,34,2,144,0
345603,1,62,54,8,144,0
249750,0,35,48,3,327,0
430353,0,41,36,2,182,0
421581,0,24,27,9,311,0
338298,1,126,140,14,182,1
245602,0,75,92,15,240,1
332383,0,94,78,13,10,0
283803,0,227,138,10,61,0
22301,0,34,30,1,157,0
290163,1,37,34,14,127,0
261182,1,179,138,17,434,1
140523,1,24,27,11,35,0
392116,1,33,38,9,21,1
296224,1,106,88,7,64,1
70516,1,45,37,5,124,0
322542,0,249,122,6,80,1
190782,1,40,37,4,171,0
174953,0,32,35,6,240,1
282413,1,149,127,13,12,0
268185,0,123,76,12,226,0
316099,1,36,34,6,16,0
357216,0,72,67,9,91,1
163887,1,230,238,20,221,1
276450,1,42,67,8,12,1
159599,1,125,69,6,10,0
415591,0,98,91,12,92,1
414060,1,31,39,16,32,1
353032,1,66,74,11,51,1
344310,1,51,52,15,99,0
428878,0,24,51,3,10,0
162994,0,58,52,4,78,0
369095,1,35,32,10,108,0
103887,1,34,37,11,52,0
283306,1,199,160,7,10,1
352367,1,244,253,18,160,0
131794,0,34,33,7,10,0
387400,0,73,65,2,94,1
245822,1,50,38,6,181,0
171564,0,40,33,3,128,0
278809,1,140,54,18,18,0
289286,1,36,35,13,46,0
427330,1,56,52,10,190,0
296795,0,53,43,6,85,1
337314,1,39,39,11,64,0
298647,1,121,82,14,197,1
209494,1,65,64,2,123,0
346109,0,45,28,7,170,0
277018,0,36,41,5,60,0
268614,0,39,32,4,135,0
329321,1,37,33,4,10,0
333464,1,48,52,7,562,0
154753,1,28,30,3,33,0
363177,1,77,63,6,261,1
127919,1,140,145,2,10,0
406390,1,41,49,8,10,1
378780,0,60,39,7,149,0
395653,1,39,51,10,29,0
370772,1,189,155,6,63,0
151017,1,43,31,7,222,0
354912,1,43,37,3,10,0
406831,1,44,63,18,57,0
405144,1,43,53,9,42,0
337624,0,13,42,2,22,0
177075,0,27,30,9,265,0
404034,0,48,37,14,120,0
213250,1,42,63,6,10,0
391789,1,30,29,9,53,0
342168,1,37,59,20,104,0
365335,0,35,62,9,70,0
289579,1,49,41,11,87,0
414407,1,89,140,17,76,0
374825,1,73,79,10,252,0
386431,1,38,31,13,481,0
277570,1,152,184,17,174,1
395294,1,36,41,6,49,1
423289,1,41,43,13,279,0
294643,0,32,35,10,150,0
367348,1,61,77,14,165,1
422289,1,50,68,20,31,1
383517,1,28,37,14,217,0
178770,1,28,37,3,98,0
74710,1,217,169,7,10,1
406944,1,38,39,14,36,0
407527,1,46,39,5,27,0
351731,0,331,222,3,55,1
428460,0,43,59,9,226,0
390613,1,35,49,6,111,0
421947,0,33,35,6,15,0
269764,1,29,32,12,35,0
227818,1,154,124,13,53,1
313156,1,42,52,16,72,1
413066,1,34,33,12,51,0
422179,1,69,107,11,59,1
223532,1,127,120,6,10,1
262312,1,35,30,6,14,0
431258,1,42,52,19,41,1
357364,1,59,64,15,359,0
248335,1,24,34,5,50,0
338227,1,215,181,8,52,1
273499,1,66,59,16,59,0
216557,1,38,35,6,71,0
146507,1,69,69,18,37,0
389797,1,35,40,4,141,1
361762,1,93,145,16,70,1
350990,0,29,33,6,95,0
328795,1,91,67,8,39,0
167316,0,69,60,4,85,0
162247,1,94,104,6,221,1
418387,1,40,41,9,23,0
398296,0,29,34,9,11,1
379966,1,27,30,3,145,0
409019,1,189,203,10,10,0
156002,1,35,28,5,139,0
299984,1,82,120,17,24,0
232128,0,31,32,2,10,0
130013,0,39,39,5,46,0
245617,1,48,47,6,10,0
406728,0,50,53,11,16,0
358824,1,58,65,11,24,1
368056,0,16,30,15,168,0
417212,0,40,43,10,395,0
254899,1,30,38,10,182,0
380269,1,40,33,6,63,1
371008,0,33,33,9,104,0
382200,0,38,33,6,63,0
426951,0,265,205,8,48,1
355321,1,96,110,9,30,0
195657,0,34,37,6,96,0
392020,1,54,95,8,31,1
395858,1,46,50,11,159,1
408470,1,56,63,5,240,1
432151,0,168,100,14,72,1
382732,0,87,116,3,185,1
242014,0,44,38,3,22,0
396787,0,53,69,7,35,1
306480,0,24,31,7,88,0
365028,1,28,33,16,90,0
428167,1,75,68,9,92,0
429150,0,37,37,7,296,0
336341,1,161,167,12,28,0
272177,1,45,46,5,55,0
295681,1,28,39,13,10,0
226640,1,41,42,20,49,1
395778,1,49,69,7,78,1
146882,1,28,31,2,732,0
177082,0,78,79,4,10,1
282414,1,60,60,6,51,1
227403,0,49,44,6,10,0
323894,1,60,55,14,225,1
433169,1,178,183,17,15,0
238166,1,108,99,13,10,1
363306,1,46,52,15,133,0
398063,1,41,36,6,24,0
389472,1,31,32,9,173,0
383448,0,159,166,12,35,0
135716,1,98,125,10,19,0
414727,1,58,62,19,10,0
40717,1,99,99,11,10,0
355529,1,27,35,18,136,0
384866,0,75,69,13,75,0
58056,1,68,46,20,51,1
175572,1,38,53,12,18,0
397207,1,94,51,11,59,0
348152,1,133,38,9,60,0
288476,1,36,36,2,32,0
296395,1,28,36,4,79,0
139814,0,84,71,2,186,0
244285,1,284,314,3,198,0
387108,0,29,34,6,10,0
369691,0,45,36,9,254,0
268544,0,28,29,5,45,0
421725,0,45,49,1,10,0
406006,1,195,172,13,151,1
142894,1,35,46,4,33,0
399831,1,32,45,7,121,1
337496,1,52,40,15,163,0
186491,1,35,32,8,64,0
396922,0,32,40,16,10,1
220007,1,46,45,18,155,0
341089,0,28,29,4,66,0
341269,1,81,62,5,35,0
345556,1,31,29,6,57,0
286534,1,54,47,1,10,0
327231,1,42,39,5,120,0
405947,1,89,86,8,48,1
408360,0,41,47,10,31,1
169358,1,30,36,14,65,0
247071,1,50,64,20,82,1
392710,1,118,101,12,307,1
354671,1,65,57,9,137,0
311521,1,34,34,13,110,0
292859,1,93,94,12,62,0
395747,1,65,71,4,10,1
398225,1,88,66,19,348,1
58066,1,240,174,17,42,0
330116,1,38,53,5,67,0
121327,1,420,265,14,64,0
323428,1,25,32,8,152,0
224851,0,32,34,14,53,0
309382,1,54,58,18,171,1
216418,0,36,32,9,100,0
281479,0,25,32,7,51,0
413556,1,45,40,7,354,1
214620,1,38,35,10,330,1
133538,1,72,73,4,78,0
391663,1,35,60,11,93,1
427449,0,101,68,4,173,1
126048,1,101,90,8,200,1
289414,0,60,73,6,55,1
328555,0,29,30,9,89,0
396921,0,32,36,5,30,0
293957,1,29,34,17,237,1
334359,0,30,36,4,95,0
408069,1,30,33,8,170,1
372484,1,36,37,14,137,0
369041,1,38,33,4,65,0
425702,1,52,62,6,568,1
286611,1,113,103,10,131,0
384682,0,27,31,5,163,0
314579,1,60,54,4,118,0
142538,1,136,149,13,178,1
203981,1,66,53,16,184,1
57594,1,69,48,11,177,0
391109,0,48,57,18,330,1
101702,1,125,41,1,17,0
375959,0,72,69,6,169,1
413445,1,44,41,7,10,0
351303,1,43,37,10,28,0
214103,1,28,30,15,19,0
388877,1,38,51,16,21,1
249321,0,55,49,10,127,1
238486,1,55,56,5,10,0
418637,1,27,33,10,18,0
352036,0,36,40,16,42,1
414260,0,56,62,4,12,1
123487,0,71,50,5,59,0
388821,1,37,51,16,176,1
319223,1,72,82,2,41,0
393602,0,29,32,1,10,0
274640,1,37,35,9,22,0
382936,0,49,63,18,64,1
358947,1,34,33,15,153,1
398272,1,51,68,3,133,0
392524,1,266,220,15,95,0
306365,1,71,59,16,151,1
164353,1,33,36,16,22,0
411065,1,45,43,9,104,0
229992,0,32,35,7,79,0
180230,0,29,36,4,59,0
328189,1,46,53,10,12,0
143714,1,77,81,19,451,1
321048,0,35,36,3,235,0
425708,1,53,62,6,93,1
174869,1,26,30,4,34,0
287760,1,23,28,11,16,0
400838,0,120,77,6,86,0
311264,1,65,83,17,169,1
141952,1,32,33,13,260,1
415480,1,208,74,10,70,1
343397,1,26,41,6,105,0
337829,1,159,139,14,33,0
379577,1,80,107,18,81,0
376301,1,31,34,7,50,0
288745,1,37,35,6,279,0
409327,1,131,124,8,321,1
157435,0,32,32,6,10,0
408434,1,30,40,15,37,1
313319,0,41,43,7,90,0
227448,1,31,50,12,16,0
367205,1,56,59,8,10,1
200502,0,37,33,9,26,0
308809,0,50,43,9,57,0
363569,0,30,31,12,37,0
400733,1,34,32,4,105,0
376756,1,141,161,16,99,0
387266,1,26,33,8,265,0
419350,1,59,55,5,122,1
400937,1,53,56,10,360,0
335779,1,36,58,4,69,0
434152,0,34,37,7,166,1
375137,1,37,41,5,101,1
288260,1,58,48,2,107,0
427832,1,134,160,16,112,0
290780,0,53,43,2,10,0
381836,1,24,30,7,163,0
418159,0,51,44,14,61,1
430234,1,37,47,4,27,1
395654,1,89,89,5,99,0
392396,1,102,63,18,43,0
338264,1,42,53,9,66,0
130500,1,58,106,20,124,0
388061,1,32,34,2,85,0
433545,0,25,28,1,99,0
214262,1,61,67,13,185,1
429395,1,190,113,11,263,1
142626,1,44,41,3,84,0
417350,1,37,44,20,113,0
341348,1,45,37,12,16,0
402685,1,114,170,16,177,1
264785,1,21,28,14,22,0
374255,0,19,31,5,82,0
425750,1,98,112,3,48,1
301344,1,72,54,4,35,0
245146,0,52,38,5,10,1
392290,1,52,57,17,202,1
204286,0,49,72,5,74,0
416133,0,66,63,20,13,0
286794,1,33,36,15,10,0
266350,1,59,67,17,43,0
422217,1,50,56,6,133,1
236936,1,34,32,9,102,0
360130,1,271,212,9,31,1
362104,1,49,40,13,115,1
206897,1,93,77,11,267,0
414006,1,32,49,13,111,0
379207,1,75,60,6,122,1
358608,1,114,70,11,32,1
413042,0,35,62,11,11,1
103267,0,93,119,15,74,0
418907,1,52,72,5,12,1
342674,1,107,107,17,111,0
323646,1,59,57,1,10,0
429905,0,69,63,2,21,0
338325,1,25,27,6,190,0
399376,1,94,87,4,25,1
396881,1,37,34,1,159,0
181082,1,141,170,19,10,1
406762,1,31,38,11,10,0
408351,1,33,63,13,124,0
427428,1,34,36,9,152,0
380745,0,162,173,12,404,0
386986,1,28,32,6,182,0
356378,1,43,40,7,23,1
273849,1,92,67,2,27,0
425396,1,70,50,18,64,1
247330,1,85,97,9,177,0
386647,1,109,90,7,38,0
