"vehicle_id","reservation_id","reservation_type"
288449,3118791,1
338138,3122970,1
294227,3124253,2
418102,3124440,1
425915,3125901,2
279972,3130194,2
23160,3132531,1
141597,3133753,1
416282,3133940,1
426042,3134178,2
216111,3134262,1
366216,3135056,2
381746,3135423,1
365017,3136202,2
379240,3136808,2
392686,3137782,1
188218,3138436,1
370839,3139313,2
423589,3139730,1
320747,3139890,2
309423,3140576,2
420494,3142250,1
380389,3143426,1
337139,3143550,1
397817,3143669,1
428448,3145492,2
381480,3145704,2
394752,3146315,2
317211,3146845,2
317589,3147934,2
418614,3150465,2
351098,3150907,2
259958,3151024,1
418614,3151110,1
376062,3151914,2
390011,3152164,1
181160,3152587,2
193256,3152691,2
418508,3153720,1
401475,3155182,2
405226,3156784,2
245765,3159255,1
226842,3159591,2
430082,3160097,1
280940,3164249,2
325321,3164643,1
377111,3164742,1
286061,3164840,2
322970,3164858,1
384842,3165252,2
300985,3167824,1
409202,3168015,1
324500,3168311,2
342815,3171666,1
409828,3172060,1
428694,3176636,2
141140,3177108,1
141140,3177169,1
316005,3177423,2
408091,3178316,2
428208,3180259,2
125212,3180395,1
328079,3180582,1
402829,3183142,1
412853,3183568,1
430284,3184217,1
211401,3185091,1
340143,3185476,2
393603,3187367,2
398831,3188184,1
363703,3188649,1
425915,3189068,1
398487,3189615,2
420882,3189649,2
400153,3190059,1
429762,3190967,2
428347,3191126,1
391487,3191234,1
411229,3191412,2
300985,3191988,2
397930,3193762,1
151973,3193979,1
433452,3194079,1
377111,3194665,1
254786,3196243,1
266942,3197349,2
391045,3199773,2
362796,3199886,1
304119,3200078,1
397751,3200347,2
326763,3200667,1
395480,3200831,2
357829,3202795,2
398487,3204238,1
392686,3205465,1
408061,3206022,2
351294,3208739,1
269051,3209446,1
259308,3209570,2
367673,3211782,1
372272,3212395,1
399930,3213183,1
262905,3213974,2
188218,3214262,1
141140,3215116,2
366434,3215263,2
275329,3216602,1
136717,3217682,2
265391,3219808,1
293954,3220216,1
312063,3220238,2
425536,3220588,1
241125,3220635,1
313482,3222470,1
354221,3222924,1
398487,3223395,1
360136,3224309,1
358828,3224322,1
381261,3225951,1
329041,3226035,2
133216,3227365,1
360536,3227993,1
241125,3228219,2
433121,3229715,2
266942,3229863,1
351170,3230668,1
384298,3230680,1
413497,3232118,2
386041,3232532,1
379240,3234030,1
372670,3234411,2
350321,3235678,2
391045,3237577,1
408451,3240264,2
408517,3241670,1
263553,3243291,1
338138,3243688,1
406472,3244206,1
309423,3244617,1
133855,3244657,1
110731,3246175,1
259797,3250222,1
399388,3250522,2
254786,3250951,1
325264,3251786,1
395118,3251876,2
416536,3252220,1
394752,3252996,2
337296,3253861,1
278164,3255985,1
388127,3256554,1
403931,3257302,1
343750,3257775,2
133216,3257829,2
254842,3259924,1
421172,3262220,1
428347,3264281,1
397751,3265247,2
414979,3265369,2
337158,3267729,2
418614,3269122,2
354221,3270037,1
368863,3271981,1
319326,3272914,2
352474,3274854,1
215147,3277192,2
238643,3278013,1
365017,3278028,2
319124,3279352,2
307619,3280906,1
382392,3284606,2
383701,3284780,1
356390,3285178,2
324500,3286808,1
383256,3287785,2
308600,3288304,1
357829,3288619,2
193891,3291565,2
337296,3292899,1
271323,3293092,1
254786,3293430,1
322841,3294876,2
258957,3295471,2
347338,3297113,1
384298,3298205,1
271323,3299823,1
216583,3301080,2
379252,3302147,2
280857,3304026,1
386041,3304045,1
316964,3304470,2
251217,3305433,2
368791,3307443,1
141597,3307605,1
384298,3308714,2
146709,3308822,1
305729,3309156,1
354644,3309876,2
377607,3310189,1
184882,3310236,1
254842,3310416,1
421699,3310929,2
254243,3311152,2
365301,3311546,1
420882,3312550,1
333582,3312584,2
208550,3314040,2
397245,3314753,2
72430,3314777,1
333970,3314917,2
297220,3314950,2
319124,3315675,2
221848,3317148,2
329989,3317320,1
337296,3318539,1
393572,3319042,2
369333,3319820,2
23160,3319899,1
408091,3321154,1
255331,3321525,2
292289,3322621,2
352788,3322891,2
397930,3323757,1
351762,3323866,1
368863,3325193,1
63182,3327180,2
365380,3327749,2
408451,3329378,2
388127,3329934,1
151233,3330341,1
62790,3330362,2
416802,3331295,1
62790,3332469,1
419393,3333341,1
356390,3333604,2
358828,3336524,2
418140,3337889,1
264428,3338175,2
416536,3340527,1
397052,3340538,1
418926,3340926,2
427614,3343253,1
421617,3344015,1
423776,3344158,1
318495,3344600,1
188218,3349321,1
375271,3350450,2
333321,3350481,1
394161,3352174,2
391519,3352573,1
419393,3352715,1
337296,3352943,1
354221,3353890,1
342815,3353902,2
338138,3354016,1
420882,3354383,1
286061,3354429,2
419349,3354803,1
243996,3355295,2
382688,3355544,1
426042,3355598,2
280857,3356309,1
115840,3358015,1
384842,3358728,2
337740,3358849,1
226424,3359556,2
264428,3359954,1
419693,3360700,1
354221,3363085,1
199641,3363402,2
343401,3363702,1
330961,3364174,1
271323,3365719,1
343121,3366083,1
308194,3370727,2
337740,3371819,2
425038,3372747,1
425857,3374244,1
405273,3375804,1
391487,3377535,1
358828,3378874,2
332310,3380266,1
148231,3380301,2
313482,3380334,2
423818,3380943,1
269051,3380995,1
382995,3382301,1
382995,3382308,1
318580,3382592,2
333970,3385716,2
331626,3387237,2
336093,3388255,2
299325,3388686,1
382392,3389510,1
260176,3390262,1
333321,3391025,1
375326,3393832,1
412044,3394758,2
177125,3395783,2
243996,3397952,2
294041,3401801,1
181160,3402224,1
328079,3404128,2
353257,3405597,1
322970,3405631,1
419693,3406975,1
87489,3408381,1
309841,3409743,2
351958,3409939,2
312187,3410079,1
284564,3411060,1
391487,3411437,2
386365,3413386,2
83758,3413413,1
141597,3413640,1
101120,3414782,2
433121,3416810,2
365380,3417039,2
430284,3417825,1
306246,3418538,1
133216,3419798,1
251217,3420924,1
418508,3423329,1
382392,3426262,1
302830,3427350,1
416098,3432511,1
343401,3434808,1
347338,3434965,1
367007,3435268,1
265995,3435697,2
362718,3436266,1
266426,3436383,2
351762,3437370,2
380464,3437627,1
353257,3438846,1
394838,3438942,1
303614,3439204,1
311486,3441413,2
412395,3442640,1
148231,3443640,2
288449,3447240,1
148231,3451158,1
160984,3451526,1
284564,3452304,1
271133,3454021,1
297220,3454374,1
415619,3455471,2
358828,3455518,1
208315,3456198,1
308245,3458285,1
360536,3459617,1
375271,3460217,1
238768,3460222,1
367734,3461097,2
399847,3461786,2
355347,3463045,1
249608,3463996,1
286061,3464569,1
317211,3466257,1
213980,3467161,1
379252,3468297,2
269051,3468678,1
293943,3471722,1
293943,3472682,1
122586,3473154,1
396505,3473480,1
376374,3473965,2
429676,3474792,1
380464,3475324,1
402938,3477611,1
401935,3480821,1
369333,3481269,1
141597,3484256,1
219837,3484302,2
360864,3484469,1
254842,3485357,1
256302,3489344,1
328091,3489834,1
413520,3493841,1
271323,3494251,1
251217,3494874,1
266942,3497112,1
388447,3499244,1
202856,3499644,1
393572,3499653,2
408034,3501181,1
372272,3504228,1
184320,3508001,1
409794,3508572,1
391887,3510118,2
425038,3513460,1
382336,3515785,1
220491,3517344,1
266942,3517459,1
382392,3519180,1
423780,3522707,1
229712,2360536,2
269051,2699773,1
221848,2720019,2
183972,2722165,2
304609,2747492,2
56884,2762368,2
210223,2778491,2
106602,2791085,1
393814,2874601,1
198531,2882545,2
388447,2885345,2
286061,2907182,2
399393,2949222,2
62790,2962424,2
372272,2962582,2
343121,2968056,2
269051,2970140,1
315732,2971302,2
397245,2991150,2
417116,2996272,1
406472,2998435,2
365017,3004015,2
333321,3009710,2
226842,3018819,2
376350,3028127,1
411748,3032640,2
53262,3041809,2
391887,3044687,1
268658,3046969,2
338138,3047378,2
211993,3062211,2
417116,3076862,1
403931,3078529,2
335631,3082986,2
301888,3084119,1
367437,3086616,1
398228,3093505,1
351294,3093892,2
388326,3094831,2
251332,3095154,2
416802,3095291,1
425716,3095754,2
418238,3098775,2
367673,3099046,2
347750,3099377,1
379934,3099444,1
380101,3102817,1
312063,3104319,2
425038,3106058,2
408091,3108223,1
418140,3108738,2
340768,3108767,2
299461,3109418,2
415747,3109586,2
376350,3111240,1
226842,3111329,1
433134,3112570,1
260176,3114944,1
319921,3115314,1
241697,3115435,1
280857,3115948,1
228075,3116033,1
380008,3116191,1
351170,3116442,1
405094,3116851,2
311272,3119578,1
81229,3119945,1
90694,3120126,1
162937,3121215,2
403931,3122050,2
423300,3122667,1
311272,3122793,1
421784,3123539,1
360853,3123695,2
322841,3123747,2
343121,3125033,1
393794,3126215,2
312280,3128702,1
302830,3128724,2
416802,3129355,1
165673,3130900,1
325321,3130972,1
376062,3131192,1
423977,3131415,2
281272,3131561,2
381161,3131935,1
375326,3132264,1
429762,3132817,1
342067,3133780,1
402829,3133922,2
416282,3134295,1
300272,3136711,2
181728,3136844,1
136717,3137138,1
295375,3137674,2
211401,3138392,2
406931,3138998,2
392686,3139126,2
221963,3141165,1
398473,3144871,2
351294,3144893,2
401593,3145776,1
377091,3146030,1
309312,3149064,2
333970,3149250,1
188905,3149876,1
244705,3150778,1
367437,3150885,1
316808,3151163,1
316808,3151368,2
163011,3151747,1
418238,3151873,2
375326,3152287,2
433768,3153065,1
288449,3153209,1
425636,3153376,1
193891,3153785,2
148170,3155543,2
312280,3155765,1
425915,3156523,1
415747,3156748,1
163011,3157152,1
420882,3157433,1
267222,3160502,1
148170,3162580,2
172044,3162658,1
303614,3163396,1
426596,3163535,2
133216,3165343,2
360864,3166895,1
163011,3167006,1
210223,3168818,2
211401,3168919,1
370639,3168993,2
409794,3171214,2
416282,3172017,2
405337,3173206,1
419693,3173709,1
355347,3177971,1
413001,3178740,1
287046,3178936,2
238643,3180009,2
146709,3181642,1
326763,3183025,1
244705,3183179,1
340143,3183275,2
418508,3183949,2
418614,3184199,2
421617,3185747,1
317589,3186651,2
302494,3187601,2
172339,3189024,2
254786,3189178,1
349677,3189439,2
411229,3189566,1
210223,3190509,1
358828,3190629,2
426607,3191240,2
319921,3192503,1
275329,3193811,1
371802,3194175,1
151973,3194446,1
400153,3194604,2
164827,3198442,1
133216,3200230,1
250676,3201748,1
335631,3205753,2
280857,3206747,1
259389,3207005,1
280940,3207127,2
328091,3207841,1
425915,3208071,1
379835,3208218,2
380008,3209232,1
94242,3209417,1
347338,3210179,1
358828,3211075,2
425636,3213596,2
271323,3213880,2
409202,3214060,1
281272,3214631,2
412853,3220358,1
341329,3222759,2
404183,3223417,2
308194,3227299,2
188905,3227612,1
422814,3229210,2
428347,3230690,1
294227,3230730,2
164827,3231804,1
425402,3232539,1
419349,3233494,2
340780,3234692,1
428372,3234998,1
418140,3237448,2
354221,3237836,1
408091,3241476,1
433182,3241622,1
303614,3242768,1
188905,3243519,2
397817,3243951,1
345930,3244219,1
380629,3244242,1
367437,3245912,1
245077,3246888,1
313482,3248043,1
421617,3249311,1
349677,3249932,2
338138,3249968,1
421617,3250193,2
433121,3250592,1
401475,3252857,1
345397,3252975,2
384429,3253193,1
343121,3253259,1
376637,3253612,2
368863,3256714,1
408091,3257826,1
75366,3258418,1
345930,3261455,2
330961,3261581,1
62790,3262084,2
356390,3262185,2
413520,3263761,1
23160,3264136,1
402829,3264537,2
317340,3267010,2
381480,3267022,1
265391,3267925,1
272860,3268391,2
295375,3268841,2
125212,3270613,1
265391,3271046,2
383385,3272158,1
245077,3272624,1
270856,3273623,1
269901,3273754,2
358071,3273914,1
302476,3273934,1
425038,3274237,1
133216,3275974,1
399930,3277905,1
254786,3280643,1
413673,3282767,2
367362,3283270,2
294041,3283737,1
165673,3284288,1
420882,3286064,2
377607,3286115,1
426607,3287285,1
368783,3287305,2
366434,3287307,1
358828,3287726,2
430082,3288719,1
384298,3289644,1
418614,3290000,1
133216,3291722,1
345397,3292514,2
405273,3292669,1
393814,3292950,1
340143,3293478,1
433536,3294027,2
312063,3294319,1
210223,3295506,1
420882,3295636,2
115840,3296075,1
56884,3297424,2
383256,3298738,1
393572,3303856,2
269787,3304193,1
412853,3304478,1
371112,3305356,1
358486,3307705,1
188218,3308567,2
72430,3312391,2
311486,3314515,1
380629,3317153,2
351294,3317435,1
379835,3317584,2
377111,3317761,1
414979,3318372,2
133216,3318391,1
342485,3318551,2
304362,3319660,2
357829,3320192,2
136717,3320835,2
386041,3324069,2
172339,3324996,2
391519,3325380,2
221963,3325948,2
300985,3326098,1
380389,3326661,2
300272,3326871,1
382995,3329370,1
318495,3331311,1
363703,3334531,1
412341,3336324,1
296621,3338488,2
416282,3340643,1
340768,3341506,1
426559,3342619,1
418140,3343706,1
285375,3344584,1
308600,3346143,2
362718,3346818,1
107244,3348847,2
377607,3350437,1
211401,3353522,1
416802,3355833,1
393538,3357394,2
146709,3357623,1
259797,3357788,1
391282,3358264,2
362718,3358795,1
384842,3359082,2
337158,3359134,1
148231,3360290,1
329041,3360932,1
23160,3362519,1
329989,3363735,2
412853,3364545,1
320747,3364643,2
296621,3365625,1
288449,3366742,1
288449,3366950,1
425915,3369023,1
319326,3369411,2
81229,3370858,1
370639,3372586,2
425857,3373366,1
221848,3374901,2
62493,3374981,2
133216,3376104,1
421625,3378117,1
388127,3378693,1
299325,3378786,1
428372,3378868,2
428448,3378873,2
72430,3380661,1
342067,3381165,2
418190,3383467,1
394161,3383505,2
340780,3385558,1
312280,3385872,2
338377,3388634,1
401475,3389190,2
266942,3389476,2
414834,3391184,1
367673,3391765,1
379240,3392672,1
279867,3394267,2
284564,3394396,1
391519,3394435,2
329041,3396049,1
183972,3398291,1
369816,3399456,2
409828,3400108,1
187913,3402135,2
381161,3403101,1
409569,3403212,1
418190,3403647,1
303614,3406679,1
250676,3407476,1
416802,3407561,2
257515,3410793,2
300272,3411509,1
173986,3412014,2
340780,3412361,1
363703,3413296,2
375271,3413481,1
408061,3415537,1
343136,3415606,2
260212,3416137,2
418190,3417216,1
362718,3418672,1
220491,3421551,2
309482,3421975,2
297220,3422167,1
369816,3423107,1
313429,3426119,1
248134,3427406,2
419349,3427972,2
412853,3428601,2
381161,3428620,2
397930,3428666,1
395238,3429881,1
425196,3432659,1
408061,3432752,1
397052,3436431,2
215781,3437467,2
329683,3438758,2
329041,3438793,1
412395,3441434,1
396894,3442993,1
415619,3443736,1
365017,3443988,2
354644,3444353,2
358486,3446058,1
296621,3446551,2
425196,3451937,2
389319,3452337,1
294041,3452909,1
382392,3455053,1
336093,3455786,2
210223,3456727,1
352788,3456933,2
394838,3457332,1
360311,3458884,2
115840,3461148,2
416387,3461164,1
164827,3463796,2
416282,3463849,1
341600,3464267,2
181160,3464313,2
367734,3465623,2
330961,3465914,2
266936,3466193,1
284564,3466814,1
303614,3466820,1
345519,3466998,1
343121,3469298,1
416536,3475385,2
379240,3477072,1
312187,3477755,2
368863,3479812,1
23160,3480888,1
284564,3483422,2
430082,3483811,1
354510,3484646,2
328091,3485511,1
330961,3485644,1
83758,3485956,1
412395,3487722,2
300382,3489201,2
405226,3490618,2
133216,3491917,1
125212,3497040,1
345930,3497579,1
330961,3497794,2
254842,3503245,1
280229,3504691,1
377607,3504754,1
280229,3506260,1
188218,3508077,1
110731,3508544,1
367734,3510619,1
295375,3512045,1
218633,3515348,1
429188,3517042,1
365183,3517918,1
402938,3518692,1
61742,3519282,1
360717,3525115,1
345519,2603737,2
183972,2651529,2
304609,2735531,2
294227,2739965,2
358828,2800856,1
266433,2829643,2
291813,2832173,2
333321,2843159,2
308600,2852562,2
208315,2872717,2
280229,2886107,2
226424,2891963,1
300382,2937911,2
408517,2952363,2
308600,2954366,2
332009,2954458,2
110346,2973361,2
358828,2986738,1
333321,2987645,2
391519,2997916,2
211993,3020960,2
238768,3022226,2
408034,3030591,1
406931,3032417,2
210223,3032426,1
193256,3036873,2
376350,3039591,1
386026,3041542,2
287046,3045491,2
395118,3046360,2
342067,3046986,2
309482,3055344,2
259958,3055568,1
309482,3056058,2
333321,3058814,2
398228,3061361,1
425915,3062014,1
266936,3062771,2
319921,3070504,2
421617,3071453,2
288449,3072368,1
394527,3072415,2
425857,3075482,1
423977,3075879,1
416282,3079431,2
181728,3082221,2
405337,3085430,2
44921,3085732,2
317211,3087200,2
324327,3098729,2
431450,3099251,1
241525,3102706,2
213980,3102839,1
432627,3103949,2
425536,3105350,2
304119,3106455,2
426596,3106709,2
311272,3106734,1
399393,3107838,1
324032,3114019,2
370671,3115343,1
369842,3115591,1
308245,3115667,1
264428,3117434,1
188218,3117922,2
262905,3118783,1
429676,3118912,2
23160,3120360,1
220491,3122418,2
136717,3124351,1
102238,3125485,1
146709,3126873,1
164827,3126951,1
300272,3128304,2
241125,3129041,2
245765,3129734,1
358828,3130596,1
230818,3130714,2
329041,3132484,1
295375,3134141,2
413497,3135106,2
409569,3135261,2
428372,3136295,1
404985,3137234,2
241125,3138236,2
266942,3141062,2
433134,3143274,1
181143,3144057,1
393814,3145285,2
238643,3146838,1
372272,3147123,1
387509,3147326,2
380389,3148283,1
333582,3150696,2
226424,3151029,1
181143,3152110,1
395238,3152299,2
313174,3152413,2
341600,3154956,2
331626,3155298,1
376350,3155957,2
343401,3156355,1
226424,3160048,1
372272,3160353,2
340143,3160834,1
332009,3161465,2
403463,3161770,1
417116,3161923,2
367437,3162019,1
365301,3162589,1
297220,3164198,2
427614,3164322,1
382392,3164411,1
259797,3168724,1
303614,3169365,1
404572,3169654,2
265995,3170260,2
340768,3173475,1
221848,3173756,2
319921,3175500,1
341329,3176498,2
181160,3176534,1
362718,3177155,2
193256,3178079,1
287046,3179127,1
270906,3179688,1
397817,3180064,2
318495,3181598,2
284444,3182835,1
303090,3183108,1
360864,3183329,2
257515,3183491,2
258376,3185042,1
330961,3185080,1
371112,3186266,2
333582,3187854,1
331777,3187991,2
378804,3188443,2
286125,3190617,2
275329,3190717,2
23160,3191395,1
337296,3191464,2
326763,3193047,1
383385,3193112,1
146709,3193846,1
388447,3194248,1
397664,3197159,2
265391,3198645,1
360853,3198873,1
421172,3199110,2
94242,3199619,1
428372,3199850,1
391887,3200108,2
419421,3200658,1
335631,3201359,2
313482,3203578,1
377111,3204861,1
404572,3207931,2
360853,3209054,1
272860,3209961,1
358071,3210554,1
370392,3211290,1
198531,3213093,2
381746,3213798,1
420882,3214053,2
425636,3214225,1
366216,3215832,1
254786,3217563,1
419571,3217796,1
250676,3217914,1
393031,3218771,1
177079,3218989,1
313482,3221510,1
395118,3222973,1
419571,3223127,1
418013,3223404,1
381161,3223593,1
277788,3223938,1
399388,3223984,2
269051,3224374,1
400508,3225268,2
421172,3225664,2
421617,3225929,1
423780,3226164,2
148170,3227112,2
193891,3229223,2
341329,3229518,1
433452,3229682,2
414734,3230437,1
335631,3233349,1
333972,3234661,2
181143,3234819,2
398068,3235031,1
245765,3235944,1
417835,3237481,1
289075,3237887,2
393572,3240489,2
252662,3240510,2
281786,2410427,2
275883,2598695,2
281312,2626642,2
259207,2654703,2
233691,2682914,2
378235,2752299,2
324141,2756860,2
337423,2774824,2
27051,2784703,2
248960,2802485,1
260464,2813877,2
392505,2827384,2
232375,2833628,2
247975,2835473,2
397913,2864034,2
79663,2889905,2
211796,2892940,2
377544,2899823,1
322651,2908018,1
404163,2909268,2
322651,2924897,1
311990,2932932,1
384163,2939297,2
384163,2940813,1
380775,2943770,1
358426,2968679,2
255554,2979472,1
316130,2982629,2
74044,3012853,2
166214,3033313,2
389413,3038675,2
387782,3038864,2
322772,3058622,2
379507,3058999,1
409976,3062215,2
425920,3063334,2
108163,3064301,2
384163,3066857,2
275883,3069540,1
369196,3073427,1
287975,3076848,1
345822,3076952,2
285974,3081099,1
348428,3087755,2
248310,3091268,2
257928,3095323,2
265686,3098090,1
275196,3098104,1
363163,3099019,2
354688,3099130,1
265686,3101828,1
